amount,customerAvgAmount,transactionsLast10Min,transactionsLast24Hours,failedAttempts,accountAge,isNewDevice,isNewIp,previousFraudCount,paymentMethod,currency,isFraud,transactionId,customerId
158.82,144.93,0,2,0,468,0,0,0,NET_BANKING,INR,0,TXN_114931,CUS_5765
335.9,202.92,0,2,0,79,0,1,0,CARD,EUR,0,TXN_111150,CUS_9984
67.57,79.16,1,1,0,940,0,0,0,CARD,USD,0,TXN_114682,CUS_2370
310.33,167.91,0,1,0,254,0,0,0,CARD,USD,0,TXN_101298,CUS_1343
69.92,71.01,0,1,0,49,0,0,0,CARD,INR,0,TXN_109591,CUS_6348
44.33,219.36,1,2,0,52,0,0,0,UPI,INR,0,TXN_111350,CUS_2151
26.24,36.73,1,5,0,88,0,0,0,UPI,EUR,0,TXN_110467,CUS_9656
149.77,184.94,1,1,0,320,0,0,0,CARD,EUR,0,TXN_110046,CUS_6610
156.65,118.58,0,2,0,130,0,1,0,NET_BANKING,USD,0,TXN_113700,CUS_5800
23.9,31.31,0,3,0,48,0,0,0,WALLET,INR,0,TXN_104789,CUS_3726
182.55,134.37,0,2,0,288,0,0,0,WALLET,INR,0,TXN_103493,CUS_1328
194.98,220.85,1,1,1,368,0,0,0,CARD,INR,0,TXN_101046,CUS_4150
43.42,51.27,0,0,0,329,0,0,0,NET_BANKING,INR,0,TXN_112484,CUS_6404
236.34,164.81,0,2,0,631,0,0,0,CARD,INR,0,TXN_112798,CUS_8280
56.31,43.64,0,0,0,56,0,1,0,CARD,USD,0,TXN_113459,CUS_4926
40.24,53.59,0,1,0,773,0,0,0,CARD,USD,0,TXN_110952,CUS_7853
81.32,65.45,1,2,0,187,0,1,0,CARD,INR,0,TXN_101787,CUS_8568
140.66,129.57,0,2,0,35,0,0,0,CARD,INR,0,TXN_101996,CUS_1612
65.91,74.65,0,4,0,283,0,0,0,UPI,INR,0,TXN_106568,CUS_5530
120.9,94.31,0,1,0,372,0,0,0,WALLET,INR,0,TXN_111425,CUS_6602
92.64,61.31,0,3,0,96,0,0,0,CARD,INR,0,TXN_100340,CUS_1353
211.91,199.98,0,0,0,269,0,0,0,CARD,USD,0,TXN_110191,CUS_2566
555.31,323.36,0,2,0,107,0,1,0,UPI,INR,0,TXN_103586,CUS_6973
69.59,66.07,1,1,0,44,0,0,0,CARD,INR,0,TXN_111401,CUS_4850
42.11,75.97,0,1,0,534,1,0,0,UPI,USD,0,TXN_100867,CUS_4897
88.97,108.42,0,2,0,122,0,0,0,CARD,INR,0,TXN_102508,CUS_2899
106.73,90.87,0,1,1,169,0,0,0,UPI,INR,0,TXN_102921,CUS_4069
103.43,138.24,0,3,0,137,0,0,0,CARD,INR,0,TXN_111165,CUS_3875
64.63,55.06,0,0,0,128,0,0,0,UPI,INR,0,TXN_114817,CUS_4482
153.74,81.37,0,1,0,244,0,0,0,WALLET,INR,0,TXN_112887,CUS_1904
357.2,232.59,2,5,0,153,0,0,0,CARD,EUR,0,TXN_100201,CUS_8634
337.04,312.12,0,1,1,49,0,0,0,UPI,INR,0,TXN_111184,CUS_5880
49.75,67.59,1,3,0,197,0,0,0,UPI,USD,0,TXN_106671,CUS_6278
54.17,45.06,0,4,0,45,0,0,0,CARD,INR,0,TXN_100060,CUS_2411
99.9,108.51,0,3,1,134,0,0,0,UPI,EUR,0,TXN_103107,CUS_1562
99.65,108.51,0,2,1,616,0,0,0,CARD,USD,0,TXN_100026,CUS_8856
43.52,40.48,0,5,1,320,0,0,0,CARD,INR,0,TXN_110900,CUS_7895
251.48,241.01,1,3,0,60,0,0,0,CARD,INR,0,TXN_104177,CUS_8704
15.55,65.05,0,3,0,413,0,0,0,CARD,INR,0,TXN_110762,CUS_7472
58.4,51.58,1,2,0,368,0,1,0,UPI,USD,0,TXN_111389,CUS_8004
376.71,211.44,0,0,0,809,0,0,0,NET_BANKING,INR,0,TXN_112113,CUS_5417
136.52,177.51,0,0,0,400,1,0,0,UPI,INR,0,TXN_113462,CUS_9567
111.93,133.71,0,2,0,474,0,0,0,UPI,USD,0,TXN_104014,CUS_8709
218.48,384.51,0,3,1,146,0,1,0,UPI,USD,0,TXN_105885,CUS_5620
113.12,105.11,0,2,0,140,0,0,0,UPI,USD,0,TXN_113919,CUS_4142
119.09,166.14,0,2,0,839,0,0,0,WALLET,USD,0,TXN_114285,CUS_6613
129.61,134.09,0,1,0,621,0,1,0,UPI,INR,0,TXN_112665,CUS_9498
260.85,233.17,0,1,0,36,0,0,0,UPI,USD,0,TXN_114206,CUS_8805
38.13,56.55,0,2,1,66,0,0,0,UPI,USD,0,TXN_103386,CUS_7558
69.23,86.11,0,1,0,44,0,0,0,NET_BANKING,INR,0,TXN_103568,CUS_8601
256.78,250.77,0,2,0,115,0,0,0,UPI,USD,0,TXN_101288,CUS_1659
246.31,372.66,1,1,1,232,0,0,0,CARD,USD,0,TXN_107835,CUS_6762
87.15,76.51,0,1,0,96,0,0,0,UPI,EUR,0,TXN_107684,CUS_2331
70.11,110.92,1,3,1,782,0,0,0,UPI,INR,0,TXN_109758,CUS_1725
32.54,42.0,0,2,0,35,0,0,0,CARD,INR,0,TXN_109402,CUS_1750
60.8,37.35,1,3,0,1377,0,1,0,CARD,USD,0,TXN_113615,CUS_1334
300.67,167.06,1,7,0,117,0,0,0,CARD,INR,0,TXN_105810,CUS_2048
53.9,45.39,1,3,0,299,0,0,0,CARD,USD,0,TXN_108720,CUS_4602
106.5,101.47,2,4,0,232,0,1,0,UPI,INR,0,TXN_109678,CUS_7231
122.3,87.38,0,1,0,92,0,0,0,WALLET,INR,0,TXN_107031,CUS_4703
65.72,108.64,0,3,0,87,0,0,0,UPI,USD,0,TXN_110152,CUS_1064
67.87,91.69,0,4,0,240,0,0,0,UPI,INR,0,TXN_101004,CUS_6492
20.68,38.37,1,5,0,62,0,0,0,UPI,INR,0,TXN_107932,CUS_8563
135.24,170.66,0,1,0,75,0,0,0,CARD,INR,0,TXN_102171,CUS_9737
101.59,202.35,1,3,0,184,0,0,0,UPI,USD,0,TXN_113533,CUS_4196
55.26,144.98,0,1,0,302,1,0,0,UPI,INR,0,TXN_113881,CUS_7455
76.63,84.7,1,2,0,687,0,0,0,CARD,EUR,0,TXN_105515,CUS_1615
25.22,83.34,0,5,0,159,0,0,0,UPI,INR,0,TXN_110640,CUS_1365
261.79,189.27,1,2,1,42,0,0,0,WALLET,EUR,0,TXN_100126,CUS_8319
55.23,79.95,1,2,0,325,0,0,0,CARD,INR,0,TXN_111851,CUS_2133
159.85,234.08,0,3,0,441,0,0,0,CARD,INR,0,TXN_105099,CUS_5349
456.71,364.19,0,3,1,160,0,0,0,CARD,INR,0,TXN_111193,CUS_6184
48.1,104.01,0,2,0,92,0,0,0,CARD,USD,0,TXN_110321,CUS_7947
573.17,110.92,3,8,2,75,1,1,1,CARD,USD,1,TXN_108582,CUS_6206
10.41,41.16,0,1,0,593,0,0,0,CARD,INR,0,TXN_101607,CUS_5682
490.79,321.9,0,1,0,469,0,0,0,UPI,INR,0,TXN_107016,CUS_8243
116.4,98.14,0,2,0,254,0,0,0,UPI,USD,0,TXN_100380,CUS_2968
215.61,47.58,4,9,3,20,1,1,1,UPI,INR,1,TXN_109829,CUS_2566
155.86,120.63,0,2,0,77,1,0,0,CARD,INR,0,TXN_103214,CUS_2369
136.09,131.57,0,0,1,377,0,0,0,CARD,USD,0,TXN_103400,CUS_2033
26.03,22.21,1,5,0,169,0,0,0,WALLET,INR,0,TXN_103254,CUS_2590
100.56,69.43,2,5,0,499,0,0,0,WALLET,USD,0,TXN_101025,CUS_9116
291.05,251.13,0,5,0,100,0,0,0,UPI,INR,0,TXN_108520,CUS_2493
88.34,91.32,1,3,0,283,0,0,0,CARD,USD,0,TXN_110472,CUS_8748
577.2,446.91,0,2,0,54,0,0,0,CARD,INR,0,TXN_108051,CUS_4784
195.08,248.56,0,2,0,554,0,0,0,CARD,INR,0,TXN_104575,CUS_3484
37.18,27.86,0,5,0,175,0,0,0,NET_BANKING,USD,0,TXN_106619,CUS_8464
146.79,151.6,1,2,0,296,0,0,0,CARD,INR,0,TXN_108472,CUS_9101
77.86,89.12,0,3,0,101,0,0,0,UPI,INR,0,TXN_103710,CUS_4660
59.98,90.41,0,1,1,313,0,0,0,CARD,INR,0,TXN_102548,CUS_3156
322.99,270.27,0,4,0,191,0,0,0,UPI,INR,0,TXN_114202,CUS_2913
44.21,89.06,0,4,0,176,0,0,0,UPI,INR,0,TXN_105678,CUS_1015
205.3,143.53,1,8,1,83,1,0,0,CARD,INR,0,TXN_108584,CUS_2961
43.47,57.39,1,6,0,105,0,0,0,UPI,EUR,0,TXN_107477,CUS_4314
41.79,58.29,1,5,0,33,0,0,0,WALLET,EUR,0,TXN_104445,CUS_2314
73.38,63.43,1,5,0,309,0,0,0,CARD,INR,0,TXN_112192,CUS_2142
251.4,435.56,1,4,0,436,0,1,0,UPI,INR,0,TXN_105306,CUS_2342
389.47,311.86,0,7,0,45,0,0,0,NET_BANKING,INR,0,TXN_105101,CUS_9788
247.2,313.45,1,2,0,198,0,0,0,CARD,USD,0,TXN_107099,CUS_6217
130.56,188.67,1,4,0,363,0,1,0,UPI,USD,0,TXN_105843,CUS_1476
18.44,52.69,0,4,0,106,0,0,0,NET_BANKING,INR,0,TXN_106055,CUS_5471
149.24,180.04,1,2,0,199,1,0,0,WALLET,INR,0,TXN_102568,CUS_5348
57.37,63.0,0,1,0,211,0,0,0,UPI,INR,0,TXN_109960,CUS_7591
275.04,185.97,0,1,1,71,0,0,0,CARD,EUR,0,TXN_101143,CUS_9195
145.16,136.4,0,2,0,172,0,0,0,CARD,INR,0,TXN_105340,CUS_9740
181.99,203.43,0,1,0,116,0,0,0,WALLET,INR,0,TXN_114774,CUS_5749
54.9,42.29,0,1,0,138,1,0,0,UPI,INR,0,TXN_100235,CUS_5228
175.4,188.54,1,2,1,544,0,0,0,WALLET,INR,0,TXN_101259,CUS_9255
64.94,89.11,2,4,0,87,0,0,0,UPI,INR,0,TXN_108371,CUS_2289
193.85,560.08,1,4,0,142,0,0,0,WALLET,USD,0,TXN_101910,CUS_4871
63.47,77.22,1,3,0,139,1,0,0,UPI,USD,0,TXN_101165,CUS_5030
94.7,191.41,0,4,0,137,1,0,0,CARD,USD,0,TXN_112191,CUS_5663
65.29,86.36,0,0,0,79,0,0,0,UPI,INR,0,TXN_109495,CUS_6882
83.32,83.87,1,2,0,153,0,0,0,WALLET,USD,0,TXN_107242,CUS_9767
264.04,53.16,2,10,2,65,1,1,0,CARD,USD,1,TXN_110558,CUS_5523
72.47,68.17,1,3,1,595,0,0,0,CARD,USD,0,TXN_101146,CUS_7615
84.2,113.93,0,2,0,124,0,0,0,WALLET,INR,0,TXN_110204,CUS_3571
109.52,101.38,0,3,0,40,0,0,0,CARD,INR,0,TXN_102693,CUS_7676
86.22,82.95,1,3,0,99,0,0,0,CARD,EUR,0,TXN_107437,CUS_5914
120.58,78.87,0,2,0,417,0,0,0,CARD,INR,0,TXN_105051,CUS_6969
264.57,304.36,0,7,0,91,0,0,0,CARD,USD,0,TXN_107392,CUS_2814
255.88,198.38,1,2,0,50,0,0,0,CARD,INR,0,TXN_114963,CUS_4908
26.87,18.2,1,4,0,231,0,0,0,CARD,USD,0,TXN_101589,CUS_4728
38.32,32.45,0,2,1,200,0,0,0,UPI,INR,0,TXN_100929,CUS_7603
178.68,176.53,0,0,0,243,0,0,0,UPI,INR,0,TXN_114723,CUS_1997
412.73,422.16,0,3,0,533,0,1,0,CARD,INR,0,TXN_100383,CUS_1384
117.81,99.85,0,2,0,287,0,0,0,UPI,INR,0,TXN_107450,CUS_5082
203.09,222.99,0,3,0,90,0,0,0,UPI,INR,0,TXN_103102,CUS_7510
39.47,77.01,1,7,0,84,1,0,0,CARD,USD,0,TXN_108335,CUS_5001
110.28,169.19,1,1,0,1045,1,0,0,CARD,INR,0,TXN_111010,CUS_3536
177.19,204.89,0,2,0,568,0,0,0,CARD,INR,0,TXN_103716,CUS_7995
125.03,103.84,0,3,0,283,0,0,0,UPI,INR,0,TXN_106735,CUS_8761
28.34,26.05,0,1,1,198,0,0,0,UPI,INR,0,TXN_111964,CUS_8023
102.53,66.3,0,4,2,487,0,0,0,WALLET,USD,0,TXN_112110,CUS_5268
103.8,72.58,0,4,0,805,0,0,0,CARD,INR,0,TXN_105774,CUS_1720
124.74,110.63,0,2,0,144,0,0,0,CARD,INR,0,TXN_112299,CUS_8150
188.25,185.74,0,2,0,803,0,0,0,WALLET,INR,0,TXN_111801,CUS_6901
35.04,33.99,1,4,0,89,0,0,0,CARD,EUR,0,TXN_101329,CUS_8239
61.69,50.75,0,5,0,97,0,0,0,WALLET,INR,0,TXN_113380,CUS_9369
57.79,59.72,0,0,0,380,0,0,0,WALLET,INR,0,TXN_114597,CUS_7084
170.52,287.98,1,4,0,334,0,0,0,CARD,USD,0,TXN_108515,CUS_4385
128.61,179.63,0,0,0,182,0,0,0,CARD,USD,0,TXN_104264,CUS_9661
149.21,89.44,0,2,1,615,0,0,0,UPI,EUR,0,TXN_100245,CUS_1588
109.19,87.78,0,3,0,339,0,0,0,UPI,INR,0,TXN_106234,CUS_3333
497.95,377.33,1,3,0,262,0,0,0,WALLET,INR,0,TXN_101060,CUS_3994
47.24,26.44,0,2,0,538,0,0,0,CARD,EUR,0,TXN_109211,CUS_3596
35.91,88.78,1,3,0,371,0,1,0,CARD,USD,0,TXN_107309,CUS_9111
46.97,35.13,0,0,0,62,0,0,0,NET_BANKING,USD,0,TXN_107668,CUS_2041
101.82,88.68,2,3,0,305,1,1,0,CARD,INR,0,TXN_110107,CUS_6174
73.53,91.82,0,3,0,176,0,0,0,CARD,USD,0,TXN_108070,CUS_4258
118.09,139.8,2,5,0,552,0,0,0,UPI,EUR,0,TXN_111653,CUS_7029
461.22,817.94,1,2,0,120,0,0,0,CARD,INR,0,TXN_100279,CUS_6654
125.82,142.33,0,3,0,629,1,0,0,CARD,INR,0,TXN_112466,CUS_2125
317.66,74.79,6,7,1,6,1,0,2,CARD,USD,1,TXN_109816,CUS_1361
123.22,122.26,0,1,0,191,0,0,0,CARD,USD,0,TXN_110601,CUS_7873
87.69,132.41,1,1,0,646,0,0,0,CARD,INR,0,TXN_107843,CUS_4184
38.77,48.83,0,3,0,588,0,0,0,CARD,INR,0,TXN_106380,CUS_7361
140.96,102.35,0,2,0,500,0,0,0,CARD,INR,0,TXN_107166,CUS_7727
230.39,166.02,0,1,0,459,0,0,0,WALLET,INR,0,TXN_111145,CUS_4886
84.31,99.53,1,4,0,130,1,0,0,CARD,USD,0,TXN_107532,CUS_8548
75.13,61.47,0,4,0,83,0,1,0,UPI,INR,0,TXN_114175,CUS_5136
82.14,136.31,0,0,0,375,0,0,0,NET_BANKING,USD,0,TXN_109503,CUS_8399
115.01,104.67,0,2,1,645,0,0,0,UPI,INR,0,TXN_109702,CUS_6482
82.14,64.89,0,2,0,71,0,0,0,CARD,USD,0,TXN_108155,CUS_4982
445.32,86.21,3,10,2,25,1,1,1,CARD,INR,1,TXN_107029,CUS_4427
346.71,189.88,1,3,0,445,0,0,0,WALLET,INR,0,TXN_102750,CUS_4765
127.46,164.18,1,5,0,236,0,1,0,WALLET,USD,0,TXN_101684,CUS_1274
348.84,286.06,0,2,0,39,0,0,0,NET_BANKING,USD,0,TXN_103380,CUS_3654
123.12,114.45,3,4,0,173,0,0,0,CARD,USD,0,TXN_100459,CUS_3007
103.82,68.78,0,4,0,96,0,0,0,CARD,INR,0,TXN_106880,CUS_4995
121.98,85.49,2,6,0,146,0,0,0,NET_BANKING,USD,0,TXN_112157,CUS_1439
98.08,68.95,0,3,0,147,0,0,0,CARD,USD,0,TXN_105008,CUS_7822
85.33,155.1,0,2,0,78,1,0,0,CARD,INR,0,TXN_111869,CUS_9700
33.62,59.36,0,1,0,563,0,0,0,UPI,INR,0,TXN_108420,CUS_5507
162.64,184.28,0,0,0,99,0,0,0,UPI,INR,0,TXN_104513,CUS_4669
67.74,66.21,0,5,0,223,0,0,0,CARD,USD,0,TXN_105945,CUS_8985
356.73,263.85,0,2,0,128,0,0,0,CARD,USD,0,TXN_101929,CUS_5051
71.73,43.51,1,6,1,40,0,0,0,CARD,INR,0,TXN_114228,CUS_7406
63.31,101.73,1,5,0,180,0,0,0,UPI,INR,0,TXN_100715,CUS_5045
113.15,114.67,0,4,0,358,0,0,0,UPI,INR,0,TXN_100941,CUS_7696
71.44,68.13,0,3,0,68,0,0,0,CARD,INR,0,TXN_100853,CUS_9499
92.89,80.47,0,0,0,77,0,0,0,UPI,USD,0,TXN_100253,CUS_1300
102.6,137.16,0,1,0,563,0,0,0,CARD,INR,0,TXN_104645,CUS_8014
164.37,101.02,0,0,0,210,0,0,0,CARD,EUR,0,TXN_112546,CUS_5434
41.5,86.51,0,3,1,236,0,1,0,CARD,USD,0,TXN_102103,CUS_1221
567.88,623.24,0,1,0,97,0,0,0,CARD,USD,0,TXN_103375,CUS_7408
197.32,199.56,1,4,1,166,1,0,0,NET_BANKING,EUR,0,TXN_113193,CUS_1594
141.56,110.01,0,0,0,196,0,0,0,WALLET,EUR,0,TXN_109230,CUS_1249
124.83,98.01,0,3,0,539,0,0,0,CARD,INR,0,TXN_112486,CUS_4513
138.39,121.17,0,1,0,451,0,0,0,CARD,INR,0,TXN_111253,CUS_4365
187.9,230.11,0,4,0,127,0,0,0,CARD,EUR,0,TXN_108580,CUS_8767
193.75,167.0,0,1,0,442,0,1,0,CARD,INR,0,TXN_105570,CUS_6653
230.69,316.81,1,2,0,100,1,0,0,CARD,INR,0,TXN_103447,CUS_3080
107.6,95.01,0,2,0,109,0,0,0,WALLET,EUR,0,TXN_105921,CUS_9639
42.23,52.59,0,4,0,48,0,0,0,NET_BANKING,INR,0,TXN_101623,CUS_8052
86.82,132.96,0,2,0,750,1,0,0,CARD,EUR,0,TXN_114863,CUS_8306
66.22,82.56,0,3,0,84,0,0,0,UPI,INR,0,TXN_111680,CUS_5566
41.37,70.42,1,2,0,50,0,0,0,WALLET,INR,0,TXN_101103,CUS_3581
225.2,187.03,1,1,0,63,0,1,0,CARD,USD,0,TXN_108655,CUS_9870
66.12,74.93,0,3,1,168,0,0,0,WALLET,INR,0,TXN_103678,CUS_4225
67.98,62.25,0,1,0,611,0,0,0,UPI,INR,0,TXN_106340,CUS_5133
129.22,92.31,2,4,0,735,0,0,0,UPI,INR,0,TXN_103158,CUS_7880
974.61,94.74,4,6,1,14,1,1,1,CARD,INR,1,TXN_114580,CUS_3099
207.68,210.13,0,2,1,324,0,0,0,UPI,EUR,0,TXN_113133,CUS_2083
140.02,467.11,0,2,0,57,0,1,0,UPI,INR,0,TXN_107613,CUS_5034
5.0,41.89,0,2,0,130,0,1,0,WALLET,INR,0,TXN_100753,CUS_5586
82.93,60.13,1,2,0,187,0,0,0,CARD,INR,0,TXN_103083,CUS_1694
87.19,69.22,0,2,2,58,0,0,0,UPI,INR,0,TXN_110867,CUS_4086
112.32,120.52,0,7,1,204,0,0,0,UPI,INR,0,TXN_111127,CUS_1397
85.6,91.08,0,0,0,1163,0,1,0,CARD,USD,0,TXN_107693,CUS_8355
84.64,114.54,0,2,1,173,0,1,0,UPI,INR,0,TXN_107246,CUS_6527
348.36,180.42,0,3,0,353,0,0,0,NET_BANKING,INR,0,TXN_114158,CUS_9986
147.97,106.65,0,2,0,408,0,0,0,CARD,USD,0,TXN_111750,CUS_8014
147.69,151.81,0,1,1,192,1,1,0,NET_BANKING,EUR,0,TXN_108065,CUS_2827
62.04,101.81,2,3,0,80,0,0,0,NET_BANKING,EUR,0,TXN_112302,CUS_3556
68.36,119.42,2,3,0,36,0,0,0,CARD,INR,0,TXN_114535,CUS_3615
57.25,40.08,0,1,0,278,0,0,0,UPI,INR,0,TXN_113704,CUS_7418
117.9,111.78,1,3,0,109,0,0,0,NET_BANKING,INR,0,TXN_114432,CUS_5768
109.01,64.48,0,2,0,821,0,0,0,NET_BANKING,INR,0,TXN_111903,CUS_8867
83.99,102.59,0,7,0,36,0,0,0,CARD,USD,0,TXN_101816,CUS_2103
47.62,51.84,1,1,0,405,0,0,0,CARD,USD,0,TXN_106737,CUS_3008
297.95,252.3,0,0,0,284,1,0,0,WALLET,USD,0,TXN_101210,CUS_7316
71.26,83.65,0,2,1,298,0,0,0,CARD,INR,0,TXN_111751,CUS_8373
189.62,149.64,1,2,0,36,0,0,0,CARD,USD,0,TXN_103451,CUS_9237
119.55,88.82,0,1,0,95,0,0,0,CARD,INR,0,TXN_113322,CUS_4241
59.87,81.66,0,4,1,146,0,0,0,CARD,INR,0,TXN_105478,CUS_5048
67.89,61.43,1,4,0,58,0,0,0,CARD,USD,0,TXN_110805,CUS_1855
384.33,321.96,0,1,0,40,0,0,0,UPI,INR,0,TXN_102415,CUS_3593
117.28,122.97,0,0,0,112,1,0,0,UPI,INR,0,TXN_106696,CUS_4026
200.51,147.92,2,4,0,328,0,1,0,CARD,INR,0,TXN_106315,CUS_4179
122.94,139.53,0,0,1,576,1,0,0,CARD,USD,0,TXN_102275,CUS_1551
72.98,86.79,1,6,0,184,0,0,0,UPI,USD,0,TXN_103019,CUS_9261
14.61,25.19,1,4,0,54,0,0,0,CARD,INR,0,TXN_103414,CUS_9005
104.21,89.85,0,1,2,576,0,0,0,WALLET,INR,0,TXN_114881,CUS_3340
142.44,148.36,1,2,0,221,0,0,0,NET_BANKING,INR,0,TXN_110815,CUS_8248
685.24,344.1,1,4,0,129,0,0,0,CARD,INR,0,TXN_105562,CUS_1779
269.77,196.02,2,4,0,114,0,0,0,UPI,INR,0,TXN_102701,CUS_9196
45.96,62.4,0,1,0,65,0,0,0,CARD,USD,0,TXN_101453,CUS_5197
34.81,39.52,0,1,0,70,0,0,0,UPI,INR,0,TXN_102703,CUS_2722
65.26,51.91,0,3,0,57,0,0,0,CARD,USD,0,TXN_106066,CUS_3015
44.17,53.89,0,2,0,127,0,1,0,UPI,USD,0,TXN_110587,CUS_2675
73.68,77.69,0,1,0,538,0,0,0,UPI,INR,0,TXN_105518,CUS_8378
253.81,208.32,0,1,0,354,0,0,0,CARD,USD,0,TXN_109545,CUS_5232
268.21,213.15,0,2,0,152,0,0,0,CARD,INR,0,TXN_107471,CUS_7422
96.9,69.4,0,6,0,1890,0,0,0,CARD,INR,0,TXN_108888,CUS_8817
67.97,52.15,0,1,1,82,0,0,0,CARD,USD,0,TXN_114874,CUS_2628
250.3,173.65,0,0,0,42,0,0,0,CARD,USD,0,TXN_114015,CUS_9083
24.7,28.41,0,1,0,123,0,0,0,CARD,INR,0,TXN_104182,CUS_3011
192.19,181.06,0,4,0,390,0,0,0,NET_BANKING,USD,0,TXN_106386,CUS_3302
430.75,306.15,0,3,0,117,0,0,0,UPI,USD,0,TXN_113112,CUS_3995
100.25,149.52,1,2,0,452,0,0,0,UPI,INR,0,TXN_114136,CUS_4171
160.94,112.58,0,3,0,80,0,0,0,CARD,USD,0,TXN_101533,CUS_4631
39.67,83.89,1,6,0,547,0,0,0,NET_BANKING,INR,0,TXN_102964,CUS_2669
64.17,89.95,1,4,0,36,0,0,0,CARD,INR,0,TXN_102764,CUS_8730
78.2,111.98,0,1,0,194,0,0,0,NET_BANKING,USD,0,TXN_107097,CUS_2455
106.55,140.61,2,2,0,784,0,0,0,CARD,EUR,0,TXN_109291,CUS_4645
180.25,203.11,0,1,0,491,0,0,0,WALLET,EUR,0,TXN_103309,CUS_6852
86.59,96.39,0,1,0,564,0,0,0,UPI,INR,0,TXN_113951,CUS_1784
29.24,37.12,1,5,0,466,0,0,0,CARD,USD,0,TXN_114029,CUS_1188
85.51,57.48,0,4,0,108,0,1,0,CARD,INR,0,TXN_113262,CUS_2184
226.8,165.57,0,2,1,98,0,0,0,CARD,USD,0,TXN_113224,CUS_9097
137.03,129.48,0,2,0,64,0,0,0,UPI,USD,0,TXN_106417,CUS_4935
91.5,76.83,1,2,0,89,0,0,0,CARD,INR,0,TXN_104831,CUS_2975
1259.91,1259.14,0,3,0,45,1,0,0,NET_BANKING,USD,0,TXN_111158,CUS_7411
140.37,157.62,0,0,1,69,0,0,0,CARD,INR,0,TXN_109104,CUS_9652
57.78,69.98,0,0,0,106,0,0,0,WALLET,USD,0,TXN_105914,CUS_5769
30.77,39.37,0,2,0,76,1,0,0,NET_BANKING,INR,0,TXN_110742,CUS_6740
272.03,284.46,1,5,0,189,0,0,0,UPI,INR,0,TXN_112279,CUS_1920
36.35,67.55,0,1,0,51,0,1,0,CARD,INR,0,TXN_104038,CUS_5613
186.46,148.04,1,7,0,65,0,0,0,UPI,INR,0,TXN_103452,CUS_3951
60.43,100.52,0,2,0,392,0,0,0,CARD,USD,0,TXN_100268,CUS_3841
200.99,156.52,0,1,0,226,0,0,0,UPI,USD,0,TXN_109145,CUS_4360
106.89,82.97,0,1,0,67,0,0,0,WALLET,INR,0,TXN_107212,CUS_5043
151.82,200.52,0,3,0,222,0,0,0,UPI,INR,0,TXN_106515,CUS_6992
307.42,295.53,0,0,1,70,0,1,0,CARD,USD,0,TXN_103822,CUS_5306
88.09,111.01,1,2,0,282,0,0,0,UPI,USD,0,TXN_105878,CUS_2067
43.52,79.5,1,2,0,86,0,0,0,UPI,INR,0,TXN_111893,CUS_3729
100.78,84.22,2,2,0,49,0,0,0,WALLET,INR,0,TXN_114772,CUS_3541
22.41,57.34,0,4,0,55,0,0,0,UPI,INR,0,TXN_113586,CUS_8748
47.88,84.8,0,4,1,963,0,0,0,NET_BANKING,INR,0,TXN_103626,CUS_7641
579.17,129.19,5,7,0,86,1,1,1,CARD,EUR,1,TXN_100663,CUS_8197
48.57,39.5,1,6,0,89,0,0,0,UPI,INR,0,TXN_114693,CUS_3079
51.55,60.92,0,1,0,207,0,0,0,WALLET,INR,0,TXN_100444,CUS_4716
59.2,66.68,0,2,0,153,0,0,0,UPI,INR,0,TXN_102084,CUS_9290
995.2,1628.22,0,1,0,191,0,0,0,CARD,USD,0,TXN_109940,CUS_4294
257.92,211.74,0,1,0,99,0,0,0,WALLET,INR,0,TXN_109908,CUS_3319
69.58,70.77,1,4,0,184,1,0,0,CARD,INR,0,TXN_101780,CUS_9796
136.59,264.26,0,5,0,228,0,0,0,CARD,INR,0,TXN_112988,CUS_3140
34.69,83.8,1,7,0,43,1,0,0,CARD,USD,0,TXN_101178,CUS_8422
120.05,149.96,1,3,1,47,0,1,0,CARD,INR,0,TXN_101858,CUS_9366
59.36,59.79,1,2,0,47,0,0,0,UPI,INR,0,TXN_100548,CUS_9965
56.76,38.26,0,6,0,44,0,0,0,UPI,INR,0,TXN_112347,CUS_1749
60.24,136.26,1,1,0,139,0,0,0,NET_BANKING,INR,0,TXN_101374,CUS_7834
168.45,150.56,0,2,0,581,0,1,0,UPI,INR,0,TXN_104664,CUS_4047
80.82,53.1,0,1,0,45,0,0,0,CARD,USD,0,TXN_103770,CUS_5934
45.44,66.09,0,4,0,602,0,0,0,UPI,USD,0,TXN_109913,CUS_2599
242.37,343.25,0,0,0,1090,0,1,0,CARD,INR,0,TXN_101490,CUS_6232
1290.27,123.76,4,6,1,29,1,1,0,WALLET,INR,1,TXN_113027,CUS_1120
308.7,300.92,0,4,0,311,0,0,0,NET_BANKING,INR,0,TXN_109014,CUS_8215
92.16,82.3,0,1,0,51,0,1,0,CARD,EUR,0,TXN_112045,CUS_4143
65.66,70.85,0,2,0,359,0,0,0,UPI,INR,0,TXN_112383,CUS_6718
42.41,87.66,0,2,0,224,0,1,0,CARD,INR,0,TXN_112922,CUS_1449
26.13,32.02,1,6,0,58,0,0,0,CARD,USD,0,TXN_104515,CUS_1318
194.22,168.48,0,4,1,563,0,0,0,WALLET,USD,0,TXN_114635,CUS_3960
